# M_main, z_main, v_vir
4.617073654120376562e+13 1.142576489876088619e+00 6.171753450499064684e+02
4.616633535513314844e+13 1.142834655435801539e+00 6.171898610085049768e+02
4.616193414612253125e+13 1.143092842716266100e+00 6.172043748490892767e+02
4.615753291417182031e+13 1.143351051723882517e+00 6.172188865716549344e+02
4.615313165927820312e+13 1.143609282465220867e+00 6.172333961762071795e+02
4.614873038144157812e+13 1.143867534946708009e+00 6.172479036627448750e+02
4.614432908066455469e+13 1.144125809174599162e+00 6.172624090312555154e+02
4.613992775693617969e+13 1.144384105155942910e+00 6.172769122817703646e+02
4.613552641026720312e+13 1.144642422896520406e+00 6.172914134142500870e+02
4.613112504065209375e+13 1.144900762403069816e+00 6.173059124287092345e+02
4.612672364808803906e+13 1.145159123682157887e+00 6.173204093251506492e+02
4.612232223258035156e+13 1.145417506739912605e+00 6.173349041035561413e+02
4.611792079412350781e+13 1.145675911583049711e+00 6.173493967639358289e+02
4.611351933271739062e+13 1.145934338218019155e+00 6.173638873062888024e+02
4.610911784836189844e+13 1.146192786651217155e+00 6.173783757306066491e+02
4.610471634105692188e+13 1.146451256889092107e+00 6.173928620368880047e+02
4.610031481079963281e+13 1.146709748938216977e+00 6.174073462251349156e+02
4.609591325758992969e+13 1.146968262805011740e+00 6.174218282953414700e+02
4.609151168142769531e+13 1.147226798495916356e+00 6.174363082475039164e+02
4.608711008231282031e+13 1.147485356017377445e+00 6.174507860816189577e+02
4.608270846024247656e+13 1.147743935375956204e+00 6.174652617976865940e+02
4.607830681521654688e+13 1.148002536578093258e+00 6.174797353957019368e+02
4.607390514723492188e+13 1.148261159630226569e+00 6.174942068756599838e+02
4.606950345630291406e+13 1.148519804538477018e+00 6.175086762375376566e+02
4.606510174241226562e+13 1.148778471309750193e+00 6.175231434813546230e+02
4.606070000556014844e+13 1.149037159950648590e+00 6.175376086071142936e+02
4.605629824575186719e+13 1.149295870467284431e+00 6.175520716147916573e+02
4.605189646298459375e+13 1.149554602866263764e+00 6.175665325043901248e+02
4.604749465725549219e+13 1.149813357154185089e+00 6.175809912759117424e+02
4.604309282856444531e+13 1.150072133337498581e+00 6.175954479293507120e+02
4.603869097691132812e+13 1.150330931422619107e+00 6.176099024646966882e+02
4.603428910229873438e+13 1.150589751415854733e+00 6.176243548819368243e+02
4.602988720472111719e+13 1.150848593323965829e+00 6.176388051810810111e+02
4.597057541234836719e+13 1.151107457153072167e+00 6.174075289404621572e+02
4.596617318233332812e+13 1.151366687876632877e+00 6.174219899294902234e+02
4.596177092934055469e+13 1.151625940589450892e+00 6.174364487955783716e+02
4.595736865337262500e+13 1.151885215297849596e+00 6.174509055387107992e+02
4.595296635443210156e+13 1.152144512008130395e+00 6.174653601588688616e+02
4.594856403250800781e+13 1.152403830727409373e+00 6.174798126560802984e+02
4.594416168761105469e+13 1.152663171461545177e+00 6.174942630303036140e+02
4.593975931973567188e+13 1.152922534217305284e+00 6.175087112815443788e+02
4.593535692887901562e+13 1.153181919001350586e+00 6.175231574098056626e+02
4.593095451504093750e+13 1.153441325820146579e+00 6.175376014150764377e+02
4.592655207822671094e+13 1.153700754679878315e+00 6.175520432973333982e+02
4.592214961842807031e+13 1.153960205587489574e+00 6.175664830565913235e+02
4.591774713564757812e+13 1.154219678549342820e+00 6.175809206928373669e+02
4.591334462988509375e+13 1.154479173571878237e+00 6.175953562060560671e+02
4.590894210114317969e+13 1.154738690661461398e+00 6.176097895962344637e+02
4.590453954941627344e+13 1.154998229824879097e+00 6.176242208633777864e+02
4.590013697470421875e+13 1.155257791068632578e+00 6.176386500074777359e+02
4.589573437700687500e+13 1.155517374399201769e+00 6.176530770285232848e+02
4.589133175632408594e+13 1.155776979823086803e+00 6.176675019265052242e+02
4.588692911265028125e+13 1.156036607347095346e+00 6.176819247014306029e+02
4.588252644598801562e+13 1.156296256977566772e+00 6.176963453532810036e+02
4.587812375633714844e+13 1.156555928721002102e+00 6.177107638820466491e+02
4.587372104369752344e+13 1.156815622583885261e+00 6.177251802877151476e+02
4.586931830806628125e+13 1.157075338572899348e+00 6.177395945702880908e+02
4.586491554944596875e+13 1.157335076694367526e+00 6.177540067297437645e+02
4.586051276783643750e+13 1.157594836954788375e+00 6.177684167660707999e+02
4.585610996323753125e+13 1.157854619360667137e+00 6.177828246792582831e+02
4.585170713564096094e+13 1.158114423918986002e+00 6.177972304693217893e+02
4.584730428505199219e+13 1.158374250635947789e+00 6.178116341362346020e+02
4.584290141146503906e+13 1.158634099518350391e+00 6.178260356799989950e+02
4.583849851488537500e+13 1.158893970572404841e+00 6.178404351005889339e+02
4.583409559531012500e+13 1.159153863804757156e+00 6.178548323979988481e+02
4.582969265273641406e+13 1.159413779222083551e+00 6.178692275722258955e+02
4.582528968716408594e+13 1.159673716830897039e+00 6.178836206232588211e+02
4.582088669859567969e+13 1.159933676637542987e+00 6.178980115510755695e+02
4.581648368702832812e+13 1.160193658648707604e+00 6.179124003556742082e+02
4.581208065246457812e+13 1.160453662870739810e+00 6.179267870370326818e+02
4.580767759489613281e+13 1.160713689310640007e+00 6.179411715951657698e+02
4.580327451433096094e+13 1.160973737974426712e+00 6.179555540300315215e+02
4.579887141076075781e+13 1.161233808869108763e+00 6.179699343416448301e+02
4.579446828418535938e+13 1.161493902001211831e+00 6.179843125299936446e+02
4.579006513461001562e+13 1.161754017376919856e+00 6.179986885950448823e+02
4.578566196202914062e+13 1.162014155003100901e+00 6.180130625368062738e+02
4.578125876644528125e+13 1.162274314886088566e+00 6.180274343552516711e+02
4.577685554785554688e+13 1.162534497032575942e+00 6.180418040503772090e+02
4.577245230625706250e+13 1.162794701449253010e+00 6.180561716221787947e+02
4.576804904165235938e+13 1.163054928142500666e+00 6.180705370706352824e+02
4.576364575403585156e+13 1.163315177119131016e+00 6.180849003957457626e+02
4.575924244341548438e+13 1.163575448385212985e+00 6.180992615974720366e+02
4.575483910978296094e+13 1.163835741947759628e+00 6.181136206758264962e+02
4.575043575314081250e+13 1.164096057813135632e+00 6.181279776307846987e+02
4.574603237349157812e+13 1.164356395987721449e+00 6.181423324623247026e+02
4.574162897082693750e+13 1.164616756478521920e+00 6.181566851704565124e+02
4.573722554514943750e+13 1.164877139291916608e+00 6.181710357551571633e+02
4.573282209645889062e+13 1.165137544434428296e+00 6.181853842164096022e+02
4.572841862475240625e+13 1.165397971912774722e+00 6.181997305542100776e+02
4.572401513003793750e+13 1.165658421732992167e+00 6.182140747685137967e+02
4.571961161230446875e+13 1.165918893902273545e+00 6.182284168593421327e+02
4.571520807155722656e+13 1.166179388426842101e+00 6.182427568266622302e+02
4.571080450779332031e+13 1.166439905313399583e+00 6.182570946704666994e+02
4.570640092101257031e+13 1.166700444568461004e+00 6.182714303907356452e+02
4.570199731121478906e+13 1.166961006198608652e+00 6.182857639874582674e+02
4.569759367839436719e+13 1.167221590210695936e+00 6.183000954606338837e+02
4.569319002255654688e+13 1.167482196610941436e+00 6.183144248102274787e+02
4.568878634369842969e+13 1.167742825406065110e+00 6.183287520362329133e+02
4.568438264182253125e+13 1.168003476602440083e+00 6.183430771386221068e+02
4.567997891692325000e+13 1.168264150206945517e+00 6.183574001173971055e+02
4.567557516899767969e+13 1.168524846226302705e+00 6.183717209725508610e+02
4.567117139805105469e+13 1.168785564666724675e+00 6.183860397040458565e+02
4.566676760408046875e+13 1.169046305534940933e+00 6.184003563118754982e+02
4.566236378708572656e+13 1.169307068837517338e+00 6.184146707960236427e+02
4.565795994706664062e+13 1.169567854580979338e+00 6.184289831564684619e+02
4.565355608401759375e+13 1.169828662772226968e+00 6.184432933932127980e+02
4.564915219794110938e+13 1.170089493417647786e+00 6.184576015062283432e+02
4.564474828883969531e+13 1.170350346523663765e+00 6.184719074954911093e+02
4.564034435670773438e+13 1.170611222097128978e+00 6.184862113609964354e+02
4.563594040154774219e+13 1.170872120144455186e+00 6.185005131027186280e+02
4.563153642335410156e+13 1.171133040672532655e+00 6.185148127206574600e+02
4.562713242213203125e+13 1.171393983687602169e+00 6.185291102147760967e+02
4.562272839788132812e+13 1.171654949196231810e+00 6.185434055850558934e+02
4.561832435059637500e+13 1.171915937205317615e+00 6.185576988314965092e+02
4.561392028027967969e+13 1.172176947721247808e+00 6.185719899540672486e+02
4.560951618692562500e+13 1.172437980750935749e+00 6.185862789527694758e+02
4.560511207053942188e+13 1.172699036300608011e+00 6.186005658275628321e+02
4.560070793111815625e+13 1.172960114377021412e+00 6.186148505784398139e+02
4.559630376866433594e+13 1.173221214986575722e+00 6.186291332053701808e+02
4.559189958317503906e+13 1.173482338136026648e+00 6.186434137083451787e+02
4.558749537464464844e+13 1.173743483832241141e+00 6.186576920873586687e+02
4.558309114307566406e+13 1.174004652081633848e+00 6.186719683423815468e+02
4.557868688847058594e+13 1.174265842890658940e+00 6.186862424733888020e+02
4.557428261082378906e+13 1.174527056266202685e+00 6.187005144803761141e+02
4.556987831014047656e+13 1.174788292214515417e+00 6.187147843633038065e+02
4.556547398640960156e+13 1.175049550742803817e+00 6.187290521221841573e+02
4.556106963963907812e+13 1.175310831857217408e+00 6.187433177569755571e+02
4.555666526982870312e+13 1.175572135564295628e+00 6.187575812676516307e+02
4.555226087697283594e+13 1.175833461870985586e+00 6.187718426542134011e+02
4.554785646107668750e+13 1.176094810783523181e+00 6.187861019166183496e+02
4.554345202213461719e+13 1.176356182308840648e+00 6.188003590548653392e+02
4.553904756014370312e+13 1.176617576453669045e+00 6.188146140689390222e+02
4.553464307511185156e+13 1.176878993224121706e+00 6.188288669587916502e+02
4.553023856703072656e+13 1.177140432627292510e+00 6.188431177244301580e+02
4.552583403590010938e+13 1.177401894669761973e+00 6.188573663658310124e+02
4.552142948172248438e+13 1.177663379357951845e+00 6.188716128829611307e+02
4.551702490449492969e+13 1.177924886698649143e+00 6.188858572758113041e+02
4.551262030421721094e+13 1.178186416698421501e+00 6.189000995443548163e+02
4.550821568089182812e+13 1.178447969363714654e+00 6.189143396885613129e+02
4.550381103451584375e+13 1.178709544701293188e+00 6.189285777084172651e+02
4.549940636508632812e+13 1.178971142717923692e+00 6.189428136039089168e+02
4.549500167260305469e+13 1.179232763420190233e+00 6.189570473750110295e+02
4.549059695706850781e+13 1.179494406814564966e+00 6.189712790216952953e+02
4.548619221848246094e+13 1.179756072907635511e+00 6.189855085439360209e+02
4.548178745683656250e+13 1.180017761706493085e+00 6.189997359417360485e+02
4.547738267213600000e+13 1.180279473217430652e+00 6.190139612150555877e+02
4.547297786437512500e+13 1.180541207447363572e+00 6.190281843638857708e+02
4.546857303356184375e+13 1.180802964402427602e+00 6.190424053881778264e+02
4.546416817969050781e+13 1.181064744089565188e+00 6.190566242879262973e+02
4.545976330276358594e+13 1.181326546515218956e+00 6.190708410630966227e+02
4.545535840277814062e+13 1.181588371686150607e+00 6.190850557136718635e+02
4.545095347973123438e+13 1.181850219609156483e+00 6.190992682396386044e+02
4.544654853362263281e+13 1.182112090290836415e+00 6.191134786409700155e+02
4.544214356445209375e+13 1.182373983737829537e+00 6.191276869176440414e+02
4.543773857221938281e+13 1.182635899956744119e+00 6.191418930696343068e+02
4.543333355692427344e+13 1.182897838954194869e+00 6.191560970969147775e+02
4.542892851856381250e+13 1.183159800736973466e+00 6.191702989994702193e+02
4.542452345714047656e+13 1.183421785311537189e+00 6.191844987772659579e+02
4.542011837265131250e+13 1.183683792684681713e+00 6.191986964302863043e+02
4.541571326509338281e+13 1.183945822863171404e+00 6.192128919585113636e+02
4.527867668812047656e+13 1.184207875853331426e+00 6.186236448347100350e+02
4.527427083962262500e+13 1.184470807546528892e+00 6.186378721446969848e+02
4.526986496803347656e+13 1.184733762205106844e+00 6.186520973179324301e+02
4.526545907335817969e+13 1.184996739835442625e+00 6.186663203543738518e+02
4.526105315558834375e+13 1.185259740444699839e+00 6.186805412540187490e+02
4.525664721472640625e+13 1.185522764039420807e+00 6.186947600168324470e+02
4.525224125077209375e+13 1.185785810626292847e+00 6.187089766427872064e+02
4.524783526372513281e+13 1.186048880212047463e+00 6.187231911318602897e+02
4.524342925358254688e+13 1.186311972803513637e+00 6.187374034840290733e+02
4.523902322034676562e+13 1.186575088407241463e+00 6.187516136992587690e+02
4.523461716401210156e+13 1.186838227030272641e+00 6.187658217775417597e+02
4.523021108457828125e+13 1.187101388679299152e+00 6.187800277188487144e+02
4.522580498205585938e+13 1.187364573360368158e+00 6.187942315231157409e+02
4.522139885643101562e+13 1.187627781081026068e+00 6.188084331903628481e+02
4.521699270770889062e+13 1.187891011847642453e+00 6.188226327205424013e+02
4.521258653589191406e+13 1.188154265666759635e+00 6.188368301136169976e+02
4.520818034097167969e+13 1.188417542545573857e+00 6.188510253695848178e+02
4.520377412295061719e+13 1.188680842490645428e+00 6.188652184884095959e+02
4.519936788182574219e+13 1.188944165508841300e+00 6.188794094700709820e+02
4.519496161759677344e+13 1.189207511606887646e+00 6.188935983145414639e+02
4.519055533026612500e+13 1.189470880791331453e+00 6.189077850217826153e+02
4.518614901982810156e+13 1.189734273069211978e+00 6.189219695917828403e+02
4.518174268628783594e+13 1.189997688446932766e+00 6.189361520244964368e+02
4.517733632964504688e+13 1.190261126931208446e+00 6.189503323198937323e+02
4.517292994989131250e+13 1.190524588529240813e+00 6.189645104779706344e+02
4.516852354702907031e+13 1.190788073247605716e+00 6.189786864986907631e+02
4.516411712106614062e+13 1.191051581092537948e+00 6.189928603819980708e+02
4.512460329605650781e+13 1.191315112071564375e+00 6.188465841966445851e+02
4.512019663973932812e+13 1.191578894719236281e+00 6.188607633650523212e+02
4.511578996030488281e+13 1.191842700551950296e+00 6.188749403928193260e+02
4.511138325775559375e+13 1.192106529576295815e+00 6.188891152799071733e+02
4.510697653208574219e+13 1.192370381799336299e+00 6.189032880263019933e+02
4.510256978329773438e+13 1.192634257227660255e+00 6.189174586319645641e+02
4.509816301139397656e+13 1.192898155867867516e+00 6.189316270968569142e+02
4.509375621637146094e+13 1.193162077726860337e+00 6.189457934209555106e+02
4.508934939822988281e+13 1.193426022811380882e+00 6.189599576042278386e+02
4.508494255696353125e+13 1.193689991128530581e+00 6.189741196466630981e+02
4.508053569257750781e+13 1.193953982684721637e+00 6.189882795482101301e+02
4.507612880506880469e+13 1.194217997486897165e+00 6.190024373088492666e+02
4.507172189443982031e+13 1.194482035541635456e+00 6.190165929285377615e+02
4.506731496068483594e+13 1.194746096856040829e+00 6.190307464072640187e+02
4.506290800380624219e+13 1.195010181436695573e+00 6.190448977449851782e+02
4.505850102380374219e+13 1.195274289290350289e+00 6.190590469416677024e+02
4.505409402067972656e+13 1.195538420423628789e+00 6.190731939972736200e+02
4.504968699443117969e+13 1.195802574843457311e+00 6.190873389117791703e+02
4.504527994505237500e+13 1.196066752556921520e+00 6.191014816851685509e+02
4.504087287254571094e+13 1.196330953570631905e+00 6.191156223174008346e+02
4.503646577690546094e+13 1.196595177891659256e+00 6.191297608084580588e+02
4.503205865813942969e+13 1.196859425526326737e+00 6.191438971582862223e+02
4.501387536038978125e+13 1.197123696481551480e+00 6.190948813743915480e+02
4.500946812305757031e+13 1.197388080897512586e+00 6.191090171937889863e+02
4.500506086258883594e+13 1.197652488662810821e+00 6.191231508706306386e+02
4.500065357898596094e+13 1.197916919784064449e+00 6.191372824048738721e+02
4.499624627224592188e+13 1.198181374268227461e+00 6.191514117964949264e+02
4.499183894237110156e+13 1.198445852121917232e+00 6.191655390454502594e+02
4.498743158936117969e+13 1.198710353351924551e+00 6.191796641517066746e+02
4.498302421321312500e+13 1.198974877965195196e+00 6.191937871152380239e+02
4.497861681393472656e+13 1.199239425968050998e+00 6.192079079359863272e+02
4.497420939151213281e+13 1.199503997368081665e+00 6.192220266139594287e+02
4.496980194595313281e+13 1.199768592171589265e+00 6.192361431490958239e+02
4.496539447724928906e+13 1.200033210385861526e+00 6.192502575413880095e+02
4.496098698541108594e+13 1.200297852017027767e+00 6.192643697907642490e+02
4.495657947042738281e+13 1.200562517072560897e+00 6.192784798972278395e+02
4.495217193230325781e+13 1.200827205558914423e+00 6.192925878607237564e+02
4.494776437103296875e+13 1.201091917483240179e+00 6.193066936812377890e+02
4.494335678661889062e+13 1.201356652852120011e+00 6.193207973587184370e+02
4.493894917906609375e+13 1.201621411672074258e+00 6.193348988931182930e+02
4.493454154836613281e+13 1.201886193950380877e+00 6.193489982844259885e+02
4.493013389451867969e+13 1.202150999693851308e+00 6.193630955326069625e+02
4.492572621752069531e+13 1.202415828909451978e+00 6.193771906376330207e+02
4.492131851737725000e+13 1.202680681603654378e+00 6.193912835994497073e+02
4.491691079409071094e+13 1.202945557783117847e+00 6.194053744180137073e+02
4.491250304765533594e+13 1.203210457454972238e+00 6.194194630933050121e+02
4.490809527806807031e+13 1.203475380626206181e+00 6.194335496252975872e+02
4.490368748532587500e+13 1.203740327303777002e+00 6.194476340139610784e+02
4.489927966943111719e+13 1.204005297494337601e+00 6.194617162592502382e+02
4.489487183038886719e+13 1.204270291204385224e+00 6.194757963611112928e+02
4.489046396819607812e+13 1.204535308440901620e+00 6.194898743195161614e+02
4.488605608284970312e+13 1.204800349210861654e+00 6.195039501344353994e+02
4.488164817434939062e+13 1.205065413521088535e+00 6.195180238058320583e+02
4.487724024269480469e+13 1.205330501378393260e+00 6.195320953336668026e+02
4.487283228788289062e+13 1.205595612789766014e+00 6.195461647179114379e+02
4.486842430991600781e+13 1.205860747761878127e+00 6.195602319585208306e+02
4.486401630879380469e+13 1.206125906301551032e+00 6.195742970554560998e+02
4.485960828451594531e+13 1.206391088415603940e+00 6.195883600086783645e+02
4.485520023707666406e+13 1.206656294111192462e+00 6.196024208181664790e+02
4.485079216647831250e+13 1.206921523394995699e+00 6.196164794838751959e+02
4.484638407272054688e+13 1.207186776273814877e+00 6.196305360057618827e+02
4.484197595580571875e+13 1.207452052754356631e+00 6.196445903837840206e+02
4.483756781573076562e+13 1.207717352843593606e+00 6.196586426179080718e+02
4.483315965248992969e+13 1.207982676548700729e+00 6.196726927081141412e+02
4.482875146608826562e+13 1.208248023876180577e+00 6.196867406543445895e+02
4.482434325652271875e+13 1.208513394833016230e+00 6.197007864565663340e+02
4.481993502379292188e+13 1.208778789426058431e+00 6.197148301147416305e+02
4.481552676790123438e+13 1.209044207661992498e+00 6.197288716288228443e+02
4.481111848884188281e+13 1.209309649547994026e+00 6.197429109987884885e+02
4.480671018661992188e+13 1.209575115090570252e+00 6.197569482245800145e+02
4.480230186122957812e+13 1.209840604296891442e+00 6.197709833061744575e+02
4.479789351267320312e+13 1.210106117173636253e+00 6.197850162435225911e+02
4.479348514094772656e+13 1.210371653727839725e+00 6.197990470365951978e+02
4.478907674605008594e+13 1.210637213966472281e+00 6.198130756853555567e+02
4.478466832797991406e+13 1.210902797896410199e+00 6.198271021897659239e+02
4.478025988674496094e+13 1.211168405524009506e+00 6.198411265497589966e+02
4.477585142233945312e+13 1.211434036856452234e+00 6.198551487653110144e+02
4.477144293476032031e+13 1.211699691900749887e+00 6.198691688363887806e+02
4.476703442400719531e+13 1.211965370663772301e+00 6.198831867629529597e+02
4.476262589008512500e+13 1.212231073152036931e+00 6.198972025449430703e+02
4.475821733298832812e+13 1.212496799372728917e+00 6.199112161823344422e+02
4.469356550459275000e+13 1.212762549332877304e+00 6.196469416459560762e+02
4.468915658440200000e+13 1.213028722132261095e+00 6.196609673926276400e+02
4.468474764101856250e+13 1.213294918752131135e+00 6.196749909890907020e+02
4.468033867444746094e+13 1.213561139199067496e+00 6.196890124352875091e+02
4.467592968469371094e+13 1.213827383479642918e+00 6.197030317311583758e+02
4.467152067175152344e+13 1.214093651601070523e+00 6.197170488766770404e+02
4.466711163561782031e+13 1.214359943570425759e+00 6.197310638718112159e+02
4.466270257629490625e+13 1.214626259394417263e+00 6.197450767165053094e+02
4.465829349378239062e+13 1.214892599079975710e+00 6.197590874107206673e+02
4.465388438807989062e+13 1.215158962634000472e+00 6.197730959544131792e+02
4.464947525918431250e+13 1.215425350063551679e+00 6.197871023475476022e+02
4.464506610709796875e+13 1.215691761375378821e+00 6.198011065900725498e+02
4.464065693181506250e+13 1.215958196576723216e+00 6.198151086819625561e+02
4.463624773334330469e+13 1.216224655673978861e+00 6.198291086231450890e+02
4.463183851167420312e+13 1.216491138674544947e+00 6.198431064136017312e+02
4.462742926681005469e+13 1.216757645585202940e+00 6.198571020532843932e+02
4.462301999875047656e+13 1.217024176412842218e+00 6.198710955421455537e+02
4.461861070749506250e+13 1.217290731164368811e+00 6.198850868801400793e+02
4.461420139304612500e+13 1.217557309846536873e+00 6.198990760672149918e+02
4.460979205539515625e+13 1.217823912466779568e+00 6.199130631033547161e+02
4.460538269454986719e+13 1.218090539031504216e+00 6.199270479884860379e+02
4.460097331049904688e+13 1.218357189548297415e+00 6.199410307226002033e+02
4.459656390324769531e+13 1.218623864023738790e+00 6.199550113056327518e+02
4.459215447280082812e+13 1.218890562464428839e+00 6.199689897375220653e+02
4.458774501915533594e+13 1.219157284877455671e+00 6.199829660182314228e+02
4.458333554230270312e+13 1.219424031270236242e+00 6.199969401477408155e+02
4.457892604224523438e+13 1.219690801649550016e+00 6.200109121259982885e+02
4.457451651898522656e+13 1.219957596022140489e+00 6.200248819529466573e+02
4.457010697252226562e+13 1.220224414394935675e+00 6.200388496285395377e+02
4.456569740285595312e+13 1.220491256774884237e+00 6.200528151527330465e+02
4.456128780998048438e+13 1.220758123169235931e+00 6.200667785254970568e+02
4.455687819390084375e+13 1.221025013584607022e+00 6.200807397467689270e+02
4.455246855461122656e+13 1.221291928028265250e+00 6.200946988165195535e+02
4.454805889211391406e+13 1.221558866506956553e+00 6.201086557346906147e+02
4.454364920641120312e+13 1.221825829027485932e+00 6.201226105012300422e+02
4.453923949749727344e+13 1.222092815597093818e+00 6.201365631161048668e+02
4.453482976537442188e+13 1.222359826222579882e+00 6.201505135792618830e+02
4.453042001003953125e+13 1.222626860911029789e+00 6.201644618906597088e+02
4.452601023149759375e+13 1.222893919669078677e+00 6.201784080502362713e+02
4.452160042974008594e+13 1.223161002504162820e+00 6.201923520579694014e+02
4.451719060476928906e+13 1.223428109423061017e+00 6.202062939138020283e+02
4.451278075658208594e+13 1.223695240432881581e+00 6.202202336176944755e+02
4.450837088518346875e+13 1.223962395540243886e+00 6.202341711695809181e+02
4.450396099057030469e+13 1.224229574752283778e+00 6.202481065694247491e+02
4.449955107274218750e+13 1.224496778075942371e+00 6.202620398171756051e+02
4.449514113169599219e+13 1.224764005518336196e+00 6.202759709127934684e+02
4.449073116743399219e+13 1.225031257086256264e+00 6.202898998562210409e+02
4.448632117995307031e+13 1.225298532786832206e+00 6.203038266474189868e+02
4.448191116925279688e+13 1.225565832627013574e+00 6.203177512863372840e+02
4.447750113533275000e+13 1.225833156613765684e+00 6.203316737729275019e+02
4.447309107819790625e+13 1.226100504753723897e+00 6.203455941071231337e+02
4.446868099783433594e+13 1.226367877054662214e+00 6.203595122889167897e+02
4.446427089425241406e+13 1.226635273522892255e+00 6.203734283182247964e+02
4.445986076744632031e+13 1.226902694165720176e+00 6.203873421950163447e+02
4.350770410144118750e+13 1.227170138989760684e+00 6.159607655251710412e+02
4.350328892406211719e+13 1.227444100834876872e+00 6.159749378552537564e+02
4.349887372330771094e+13 1.227718087991033880e+00 6.159891079426437273e+02
4.349445849918004688e+13 1.227992100465562508e+00 6.160032757872832008e+02
4.349004325167310156e+13 1.228266138266268293e+00 6.160174413891370477e+02
4.348562798079164062e+13 1.228540201400299958e+00 6.160316047481366013e+02
4.348121268653233594e+13 1.228814289875295174e+00 6.160457658642365004e+02
4.347679736889725781e+13 1.229088403698598730e+00 6.160599247373801290e+02
4.347238202788577344e+13 1.229362542877680875e+00 6.160740813675126901e+02
4.346796666349725781e+13 1.229636707420048047e+00 6.160882357545847299e+02
4.346355127572837500e+13 1.229910897333327480e+00 6.161023878985480451e+02
4.345913586458119531e+13 1.230185112624867738e+00 6.161165377993451102e+02
4.345472043005238281e+13 1.230459353302330028e+00 6.161306854569313600e+02
4.345030497214130469e+13 1.230733619373190812e+00 6.161448308712515427e+02
4.344588949084732031e+13 1.231007910844987174e+00 6.161589740422581372e+02
4.344147398617249219e+13 1.231282227725003509e+00 6.161731149698828176e+02
4.343705845811078906e+13 1.231556570021106634e+00 6.161872536540938654e+02
4.343264290666965625e+13 1.231830937740289400e+00 6.162013900948107903e+02
4.342822733184845312e+13 1.232105330890039374e+00 6.162155242919779994e+02
4.342381173363846094e+13 1.232379749478377695e+00 6.162296562455693447e+02
4.341939611204442969e+13 1.232654193512466634e+00 6.162437859555121804e+02
4.341498046706570312e+13 1.232928662999825065e+00 6.162579134217538694e+02
4.341056479869625781e+13 1.233203157948293827e+00 6.162720386442567815e+02
4.340614910694083594e+13 1.233477678365051844e+00 6.162861616229492938e+02
4.340173339179610156e+13 1.233752224257782082e+00 6.163002823577858180e+02
4.339731765325871094e+13 1.234026795634160178e+00 6.163144008487194014e+02
4.339290189133340625e+13 1.234301392501371275e+00 6.163285170956780803e+02
4.338848610601684375e+13 1.234576014867100335e+00 6.163426310986153567e+02
4.338407029730837500e+13 1.234850662738872229e+00 6.163567428574765472e+02
4.337965446521003906e+13 1.235125336124036410e+00 6.163708523721971915e+02
4.337523860971850000e+13 1.235400035030284505e+00 6.163849596427301094e+02
4.337082273083310156e+13 1.235674759465138273e+00 6.163990646690193671e+02
4.336640682855588281e+13 1.235949509435954052e+00 6.164131674510000494e+02
4.336199090288080469e+13 1.236224284950602881e+00 6.164272679886342985e+02
4.335757495381259375e+13 1.236499086016273008e+00 6.164413662818478770e+02
4.335315898134791406e+13 1.236773912640662498e+00 6.164554623305928089e+02
4.334874298549148438e+13 1.237048764830964043e+00 6.164695561347948569e+02
4.334432696623187500e+13 1.237323642595393292e+00 6.164836476944327615e+02
4.333991092357650781e+13 1.237598545940974626e+00 6.164977370094228490e+02
4.333549485752203125e+13 1.237873474875415436e+00 6.165118240797169165e+02
4.333107876806778906e+13 1.238148429406267459e+00 6.165259089052592572e+02
4.332666265521311719e+13 1.238423409541050235e+00 6.165399914859897308e+02
4.332224651896004688e+13 1.238698415287157184e+00 6.165540718218445591e+02
4.331783035930521875e+13 1.238973446652285038e+00 6.165681499127725829e+02
4.331341417624796875e+13 1.239248503643989530e+00 6.165822257587174136e+02
4.330899796978763281e+13 1.239523586269828614e+00 6.165962993596219803e+02
4.330458173992085156e+13 1.239798694537506130e+00 6.166103707154352378e+02
4.330016548665234375e+13 1.240073828454219651e+00 6.166244398260791968e+02
4.328465031407200000e+13 1.240348988027726307e+00 6.165858102826769027e+02
4.328023395516592188e+13 1.240624251742127315e+00 6.165998780343699082e+02
4.327581757285435156e+13 1.240899541142014506e+00 6.166139435396271438e+02
4.327140116713661719e+13 1.241174856234949830e+00 6.166280067983889239e+02
4.326698473801204688e+13 1.241450197028497904e+00 6.166420678105963589e+02
4.326256828546919531e+13 1.241725563530896803e+00 6.166561265762240964e+02
4.325815180951546094e+13 1.242000955749201996e+00 6.166701830951857346e+02
4.325373531015555469e+13 1.242276373690663904e+00 6.166842373674063538e+02
4.324931878738341406e+13 1.242551817363186872e+00 6.166982893928429803e+02
4.324490224119835938e+13 1.242827286774341733e+00 6.167123391714351328e+02
4.324048567160240625e+13 1.243102781931533674e+00 6.167263867031138034e+02
4.323606907859217969e+13 1.243378302842506056e+00 6.167404319878269234e+02
4.323165246216699219e+13 1.243653849514846366e+00 6.167544750255151484e+02
4.322723582232347656e+13 1.243929421956302850e+00 6.167685158161266372e+02
4.322281915906632812e+13 1.244205020174101950e+00 6.167825543595805584e+02
4.321840247239217969e+13 1.244480644176020778e+00 6.167965906558277993e+02
4.321398576230033594e+13 1.244756293969626615e+00 6.168106247048050363e+02
4.320956902879281250e+13 1.245031969562340635e+00 6.168246565064428069e+02
